S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
0,9,0,0,72,135,9,21,15,0,39,18,27,0,9,78,9,96,23.6,1235.84,0.0,54.0,15.333333333333334,43.5,96.0
0,9,51,0,72,33,9,21,21,0,39,18,18,0,27,27,9,135,21.2,404.9599999999999,0.0,41.25,17.0,18.0,135.0
0,39,9,0,9,0,27,21,21,0,19,9,66,0,27,9,0,57,16.466666666666665,316.91555555555556,0.0,14.25,21.11111111111111,4.5,57.0
9,18,18,0,18,0,36,10,10,0,0,0,66,0,9,0,0,9,12.933333333333334,298.46222222222224,4.5,13.5,14.555555555555555,0.0,9.0
18,18,9,0,18,0,0,0,0,0,0,10,37,9,0,18,9,30,7.933333333333334,110.59555555555555,9.0,11.25,6.222222222222222,13.5,30.0
9,0,0,39,9,0,0,42,0,0,9,21,0,33,9,18,30,30,11.4,212.64000000000004,24.0,2.25,12.666666666666666,24.0,30.0
30,0,18,30,9,0,0,42,0,0,9,10,0,42,9,0,30,0,13.266666666666667,223.66222222222223,30.0,6.75,12.444444444444445,15.0,0.0
30,0,18,0,9,21,0,0,0,3,9,0,0,0,9,9,0,9,6.6,84.23999999999998,15.0,12.0,2.3333333333333335,4.5,9.0
9,0,378,0,18,0,4,0,0,6,9,4,27,18,18,0,0,30,32.733333333333334,8582.862222222222,4.5,99.0,9.555555555555555,0.0,30.0
21,0,1200,0,9,4812,0,0,0,0,0,9,27,36,18,9,0,75,408.8,1472768.9600000002,10.5,1505.25,10.0,4.5,75.0
132,0,156,0,48,48717,0,72,18,132,9,315,18,9,0,9,0,9,3308.4,147288675.84,66.0,12230.25,63.666666666666664,4.5,9.0
261,0,27,0,9,24462,0,186,18,573,30,621,36,144,0,0,0,9,1757.8,36858818.96000001,130.5,6124.5,178.66666666666666,0.0,9.0
237,0,9,18,9,23586,36,198,231,549,72,927,39,198,0,9,0,0,1740.6,34147415.04000001,127.5,5901.0,250.0,4.5,0.0
408,0,348,57,99,36606,36,195,537,611,72,1233,84,186,129,9,0,0,2706.733333333333,82179236.72888887,232.5,9263.25,342.55555555555554,4.5,0.0
432,33,303,159,363,36858,138,195,537,673,270,1297,171,369,333,39,0,0,2808.733333333333,82896250.59555554,295.5,9389.25,442.55555555555554,19.5,0.0
342,33,126,222,228,20514,90,216,505,1029,633,1362,171,528,366,96,9,0,1757.6666666666667,25252323.15555555,282.0,5225.25,544.4444444444445,52.5,0.0
492,216,123,675,195,5670,267,324,936,999,549,1054,288,264,234,57,78,0,819.0666666666667,1770228.0622222216,583.5,1551.0,546.1111111111111,67.5,0.0
354,411,252,321,204,3666,285,276,936,1002,630,747,534,189,243,45,69,0,670.0,705386.0,337.5,1133.25,538.0,57.0,0.0
408,327,321,132,165,1062,375,231,865,852,447,877,387,444,348,153,69,0,482.73333333333335,77234.46222222222,270.0,468.75,536.2222222222222,111.0,0.0
348,291,591,369,153,774,375,210,786,686,447,1008,222,654,516,342,207,18,495.3333333333333,57708.75555555557,358.5,452.25,544.8888888888889,274.5,18.0
330,573,438,378,123,738,241,210,786,520,441,1072,153,366,444,426,318,96,454.2,61720.55999999999,354.0,468.0,470.3333333333333,372.0,96.0
333,450,486,447,216,450,90,190,582,387,582,1137,153,273,231,336,153,87,400.46666666666664,60562.11555555556,390.0,400.5,402.77777777777777,244.5,87.0
288,237,306,297,255,474,90,123,390,363,402,784,253,297,618,144,72,21,345.1333333333333,29426.91555555556,292.5,318.0,368.8888888888889,108.0,21.0
417,441,348,153,354,381,249,132,390,504,243,432,258,390,453,255,186,63,343.0,11580.8,285.0,381.0,339.0,220.5,63.0
429,474,264,198,372,246,288,111,414,168,447,325,45,420,345,375,60,123,303.06666666666666,15769.662222222227,313.5,339.0,284.77777777777777,217.5,123.0
402,378,195,297,252,327,288,69,366,180,447,219,168,372,378,210,48,168,289.2,10528.56,349.5,288.0,276.3333333333333,129.0,168.0
210,285,243,192,384,273,238,69,366,192,345,237,213,246,366,417,39,90,257.26666666666665,6512.728888888889,201.0,296.25,252.44444444444446,228.0,90.0
297,150,276,105,417,252,135,345,468,252,255,255,213,159,261,447,63,78,256.0,9390.8,201.0,273.75,260.3333333333333,255.0,78.0
333,225,258,318,195,384,201,246,570,294,300,229,228,177,297,201,42,27,283.6666666666667,8926.488888888889,325.5,265.5,282.44444444444446,121.5,27.0
273,498,267,222,168,348,108,189,570,318,237,204,252,87,240,306,9,90,265.4,15716.24,247.5,320.25,245.0,157.5,90.0
318,228,153,132,225,207,126,189,348,198,477,297,165,204,204,213,51,90,231.4,8155.04,225.0,203.25,245.33333333333334,132.0,90.0
324,312,279,114,213,162,126,117,126,200,477,390,153,216,276,153,489,63,232.33333333333334,11093.28888888889,219.0,241.5,231.22222222222223,321.0,63.0
258,546,279,138,132,138,103,117,126,202,361,262,141,153,222,225,168,63,211.86666666666667,13149.182222222224,198.0,273.75,187.44444444444446,196.5,63.0
204,258,288,102,180,171,63,186,111,201,108,135,141,294,303,318,261,51,183.0,5342.4,153.0,224.25,171.33333333333334,289.5,51.0
186,219,174,123,192,117,99,381,183,183,150,85,112,246,243,279,312,51,179.53333333333333,5253.715555555555,154.5,175.5,186.88888888888889,295.5,51.0
279,225,141,72,138,84,147,186,183,102,177,36,99,171,111,147,294,69,143.4,3684.24,175.5,147.0,134.66666666666666,220.5,69.0
282,213,144,99,126,108,99,165,195,96,183,136,81,276,48,147,339,18,150.06666666666666,4430.862222222222,190.5,147.75,142.11111111111111,243.0,18.0
144,219,204,72,81,117,99,99,162,64,183,237,54,345,93,228,174,81,144.86666666666667,6076.115555555557,108.0,155.25,148.44444444444446,201.0,81.0
69,255,165,123,165,132,76,99,162,32,138,195,63,135,114,225,114,111,128.2,3024.293333333334,96.0,179.25,112.66666666666667,169.5,111.0
120,102,117,66,66,153,72,105,156,42,102,153,63,207,81,318,126,69,107.0,1892.0,93.0,109.5,109.0,222.0,69.0
204,147,159,96,75,93,45,153,153,81,39,210,63,111,84,183,72,60,114.2,2716.16,150.0,118.5,104.33333333333333,127.5,60.0
216,117,126,18,153,18,45,102,153,81,51,267,36,129,96,165,102,39,107.2,4756.160000000001,117.0,103.5,106.66666666666667,133.5,39.0
225,60,135,27,144,9,45,69,123,186,60,162,81,111,141,63,84,27,105.2,3540.5599999999995,126.0,87.0,108.66666666666667,73.5,27.0
132,84,75,30,57,48,45,27,45,202,60,57,120,126,105,45,18,48,80.86666666666666,2146.6488888888885,81.0,66.0,87.44444444444444,31.5,48.0
60,204,54,132,36,60,97,27,45,218,216,127,138,117,60,36,18,9,106.06666666666666,4033.662222222222,96.0,88.5,116.11111111111111,27.0,9.0
48,153,27,180,54,18,36,37,124,129,336,198,138,69,69,27,9,0,107.73333333333333,6888.862222222223,114.0,63.0,126.22222222222223,18.0,0.0
69,108,69,78,66,48,54,60,102,165,84,118,105,84,96,45,48,9,87.06666666666666,842.8622222222222,73.5,72.75,96.44444444444444,46.5,9.0
87,84,9,30,66,75,72,60,102,96,63,39,36,210,138,135,30,0,77.8,2208.5599999999995,58.5,58.5,90.66666666666667,82.5,0.0
