S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
51,51,9,39,0,51,0,9,9,9,30,36,0,63,9,0,0,21,24.4,464.23999999999995,45.0,27.75,18.333333333333332,0.0,21.0
84,42,39,30,0,9,9,30,4,9,0,33,9,27,9,0,0,21,22.266666666666666,462.8622222222223,57.0,22.5,14.444444444444445,0.0,21.0
21,21,18,9,186,63,9,78,21,15,0,21,57,9,33,9,0,0,37.4,2037.4399999999998,15.0,72.0,27.0,4.5,0.0
30,21,27,9,51,9,4,78,21,30,15,9,18,42,33,9,0,0,26.466666666666665,349.98222222222216,19.5,27.0,27.77777777777778,4.5,0.0
48,0,54,9,9,0,27,54,10,0,0,4,18,42,0,9,0,0,18.333333333333332,412.6222222222224,28.5,15.75,17.22222222222222,4.5,0.0
66,0,27,30,9,0,36,18,0,9,57,0,13,9,0,48,0,9,18.266666666666666,417.3955555555556,48.0,9.0,15.777777777777779,24.0,9.0
48,0,687,25851,18,21,27,18,0,27,66,9,27,9,0,39,0,9,1787.2,41389667.36,12949.5,181.5,20.333333333333332,19.5,9.0
264,0,795,22268,195,9,9,0,0,27,9,18,45,30,0,0,0,0,1577.9333333333334,30617312.462222215,11266.0,249.75,15.333333333333334,0.0,0.0
1656,0,267,57660,1035,18,9,27,33,18,9,18,66,9,0,0,0,0,4055.0,205461497.6,29658.0,330.0,21.0,0.0,0.0
1587,57,591,26144,18,21,18,27,33,9,4,18,9,0,0,9,0,0,1902.4,42139757.17333332,13865.5,171.75,13.11111111111111,4.5,0.0
780,66,2145,37758,18,915,54,22,33,0,21,45,9,9,0,9,0,0,2791.6666666666665,87654931.2888888,19269.0,786.0,21.444444444444443,4.5,0.0
1668,27,696,30659,2106,2286,54,9,30,9,99,72,13,9,54,0,0,0,2519.4,57180944.37333331,16163.5,1278.75,38.77777777777778,0.0,0.0
3315,111,1320,64464,5400,14790,45,9,30,63,162,339,111,0,54,30,0,0,6014.2,258257312.95999995,33889.5,5405.25,90.33333333333333,15.0,0.0
2733,0,3807,8448,8676,9450,27,60,178,63,159,606,111,168,0,39,0,0,2299.0666666666666,11939609.928888887,5590.5,5483.25,152.44444444444446,19.5,0.0
1626,9,3834,11670,3105,1578,27,51,558,172,159,556,18,57,0,9,0,0,1561.3333333333333,8651957.555555552,6648.0,2131.5,177.55555555555554,4.5,0.0
636,18,2466,4161,1146,2190,31,51,558,597,337,507,27,0,0,0,0,0,848.3333333333334,1343796.8888888883,2398.5,1455.0,234.22222222222223,0.0,0.0
1050,30,1191,2385,1344,6258,183,100,676,501,447,475,27,18,9,27,0,0,979.6,2397519.84,1717.5,2205.75,270.6666666666667,13.5,0.0
957,87,813,1656,1920,2682,117,111,426,471,480,444,73,153,30,66,0,0,694.6666666666666,590288.0888888891,1306.5,1375.5,256.1111111111111,33.0,0.0
867,54,627,1089,696,2730,189,30,426,495,528,424,267,438,42,66,0,0,593.4666666666667,411633.98222222214,978.0,1026.75,315.44444444444446,33.0,0.0
627,297,537,666,840,1926,216,120,468,495,537,405,423,762,30,36,0,0,556.6,181283.84000000003,646.5,900.0,384.0,18.0,0.0
432,111,567,615,444,1662,216,225,534,598,537,496,222,411,39,18,0,0,473.93333333333334,132199.92888888888,523.5,696.0,364.22222222222223,9.0,0.0
576,186,714,525,525,1350,226,225,534,564,487,588,285,447,48,36,0,0,485.3333333333333,85859.68888888891,550.5,693.75,378.22222222222223,18.0,0.0
561,132,816,258,627,1110,180,237,561,438,255,486,285,450,75,54,0,0,431.4,72260.64,409.5,671.25,329.6666666666667,27.0,0.0
681,93,507,402,417,1434,363,192,768,471,297,384,217,384,84,27,0,0,446.26666666666665,103437.5288888889,541.5,612.75,351.1111111111111,13.5,0.0
462,111,699,399,378,1074,237,288,768,459,411,334,255,621,18,96,0,0,434.26666666666665,67479.9288888889,430.5,565.5,376.77777777777777,48.0,0.0
399,207,567,204,543,858,378,213,577,459,435,285,342,678,42,114,0,0,412.46666666666664,41664.11555555555,301.5,543.75,378.77777777777777,57.0,0.0
375,294,687,186,525,666,378,234,489,393,435,391,357,519,42,9,0,0,398.06666666666666,27189.395555555555,280.5,543.0,359.77777777777777,4.5,0.0
714,282,528,312,546,642,361,234,489,321,394,498,372,330,51,63,0,0,404.93333333333334,26435.12888888889,513.0,499.5,338.8888888888889,31.5,0.0
762,444,237,522,672,546,348,255,388,387,216,360,372,414,129,72,0,0,403.46666666666664,26898.115555555556,642.0,474.75,318.77777777777777,36.0,0.0
702,231,246,381,492,750,339,339,255,456,249,222,513,456,21,93,0,0,376.8,34157.76,541.5,429.75,316.6666666666667,46.5,0.0
801,252,480,201,222,834,312,225,255,459,381,159,654,297,33,66,0,0,371.0,51150.8,501.0,447.0,308.3333333333333,33.0,0.0
564,324,420,390,402,489,483,144,309,459,414,96,324,321,63,9,0,0,346.8,20068.56,477.0,408.75,290.3333333333333,4.5,0.0
600,369,399,243,492,348,483,174,189,336,414,148,294,342,138,126,0,0,331.26666666666665,17296.062222222223,421.5,402.0,279.77777777777777,63.0,0.0
600,444,291,48,213,264,396,174,189,261,417,201,213,441,72,162,0,0,281.6,21331.04,324.0,303.0,262.6666666666667,81.0,0.0
