S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
51.0,98.0,19.0,0.0,44.0,16.0,18.0,21.333333333333332,6.333333333333333,16.0,28.0,0.0,24.0,34.0,14.0,3.0,0.0,13.0,22.537037037037038,1063.9063786008226,25.5,44.25,17.962962962962962,1.5,13.0
53.0,47.0,19.0,0.0,81.0,17.0,18.0,31.0,7.0,66.0,10.0,0.0,22.333333333333332,17.0,25.0,3.0,0.0,10.0,23.685185185185187,1310.7458847736625,26.5,41.0,21.814814814814817,1.5,10.0
29.0,57.0,26.0,44.0,49.0,33.0,12.0,46.0,3.0,66.0,6.0,0.0,12.0,36.0,28.0,3.0,0.0,0.0,25.0,1140.277777777778,36.5,41.25,23.22222222222222,1.5,0.0
6.0,136.0,61.0,37.0,22.0,16.0,18.0,29.0,6.0,39.0,9.0,7.0,6.0,39.0,14.0,6.0,0.0,0.0,25.055555555555557,1948.824074074074,21.5,58.75,18.555555555555557,3.0,0.0
18.0,93.0,3.0,13.0,22.0,36.0,22.333333333333332,19.0,7.333333333333333,29.0,12.0,14.0,21.0,40.0,0.0,6.0,0.0,0.0,19.759259259259256,682.2726337448561,15.5,38.5,18.296296296296294,3.0,0.0
36.0,94.0,15.0,9.0,13.0,36.0,36.0,16.0,11.0,38.0,20.0,8.333333333333334,24.0,14.0,3.0,3.0,0.0,3.0,21.074074074074073,723.3847736625515,22.5,39.5,18.925925925925927,1.5,3.0
1312.0,19.0,21.0,13355.0,1468.0,13.0,31.333333333333332,47.333333333333336,25.333333333333332,6.0,9.0,3.0,19.333333333333332,21.0,3.0,0.0,0.0,13.0,909.2407407407409,26570713.984567877,7333.5,380.25,18.37037037037037,0.0,13.0
893.0,44.0,12.0,5760.666666666667,5583.0,7.0,27.0,44.333333333333336,24.0,9.0,6.0,36.0,26.333333333333332,11.0,3.0,9.0,0.0,13.0,694.9074074074074,9870553.233539095,3326.8333333333335,1411.5,20.740740740740744,4.5,13.0
1053.0,118.0,15.0,45254.666666666664,469.0,0.0,21.0,6.0,16.333333333333332,15.0,3.0,69.0,43.0,0.0,0.0,15.0,0.0,6.0,2616.888888888889,114037830.46296294,23153.833333333332,150.5,19.259259259259256,7.5,6.0
2500.0,121.0,3201.0,40432.666666666664,440.0,16.0,9.0,12.0,6.0,6.0,3.0,51.0,24.0,14.0,3.0,6.0,0.0,0.0,2602.4814814814818,96800857.47736627,21466.333333333332,944.5,14.222222222222221,3.0,0.0
1398.0,62.0,3164.0,37046.666666666664,175.0,4085.0,18.0,26.0,13.333333333333334,1.3333333333333333,4.333333333333333,33.0,9.0,21.0,3.0,10.0,0.0,0.0,2559.4259259259256,84558677.79115224,19222.333333333332,1871.5,14.333333333333334,5.0,0.0
2694.0,104.0,7774.0,48054.0,90.0,1561.0,150.33333333333334,36.0,19.333333333333332,13.0,20.0,151.0,9.0,23.0,0.0,10.0,0.0,3.0,3372.8703703703704,138089652.11213997,25374.0,2382.25,46.851851851851855,5.0,3.0
