S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
51.0,18.0,18.0,0.0,18.0,0.0,0.0,55.0,19.0,9.0,0.0,0.0,45.0,27.0,9.0,0.0,0.0,9.0,17.933333333333334,336.72888888888883,5.6,36.25,17.4,4.5
49.8,24.9,16.2,0.0,18.0,0.9,2.7,52.5,17.1,9.0,0.9,0.0,42.7,26.1,8.1,0.0,0.0,8.1,17.926666666666666,351.7608888888888,5.9399999999999995,36.55,16.979999999999997,4.05
48.6,31.8,14.4,0.0,18.0,1.8,5.4,50.0,15.2,9.0,1.8,0.0,40.4,25.2,7.2,0.0,0.0,7.2,17.92,366.79288888888885,6.279999999999999,36.85,16.56,3.6
47.4,38.7,12.6,0.0,18.0,2.7,8.100000000000001,47.5,13.3,9.0,2.7,0.0,38.1,24.3,6.3,0.0,0.0,6.3,17.913333333333334,381.82488888888884,6.619999999999999,37.15,16.14,3.15
46.2,45.6,10.8,0.0,18.0,3.6,10.8,45.0,11.4,9.0,3.6,0.0,35.8,23.4,5.4,0.0,0.0,5.4,17.906666666666666,396.8568888888888,6.96,37.45,15.719999999999999,2.7
45.0,52.5,9.0,0.0,18.0,4.5,13.5,42.5,9.5,9.0,4.5,0.0,33.5,22.5,4.5,0.0,0.0,4.5,17.9,411.8888888888888,7.3,37.75,15.299999999999999,2.25
43.8,59.400000000000006,7.199999999999999,0.0,18.0,5.4,16.200000000000003,40.0,7.600000000000001,9.0,5.4,0.0,31.200000000000003,21.6,3.5999999999999996,0.0,0.0,3.5999999999999996,17.893333333333334,426.92088888888884,7.64,38.05,14.879999999999999,1.7999999999999998
42.6,66.30000000000001,5.4,0.0,18.0,6.3,18.900000000000002,37.5,5.700000000000001,9.0,6.3,0.0,28.900000000000002,20.7,2.7,0.0,0.0,2.7,17.886666666666667,441.9528888888888,7.98,38.35,14.459999999999999,1.35
41.4,73.2,3.5999999999999996,0.0,18.0,7.2,21.6,35.0,3.8000000000000007,9.0,7.2,0.0,26.6,19.8,1.7999999999999998,0.0,0.0,1.7999999999999998,17.88,456.9848888888888,8.32,38.65,14.04,0.8999999999999999
40.2,80.1,1.8000000000000007,0.0,18.0,8.1,24.3,32.5,1.9000000000000021,9.0,8.1,0.0,24.3,18.9,0.9000000000000004,0.0,0.0,0.9000000000000004,17.873333333333335,472.01688888888884,8.66,38.95,13.62,0.4500000000000002
