S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
30.0,189.0,0.0,0.0,36.0,9.0,36.0,0.0,0.0,18.0,84.0,0.0,9.0,9.0,33.0,0.0,0.0,0.0,30.2,2282.96,27.6,51.75,15.0,8.25
31.8,171.9,0.9,0.0,36.9,11.4,33.3,6.3,2.1,17.1,77.7,0.0,9.0,11.4,36.3,0.0,0.0,0.0,29.74,2098.208,26.040000000000003,49.65,16.2,9.075
33.6,154.8,1.8,0.0,37.8,13.8,30.6,12.6,4.2,16.2,71.4,0.0,9.0,13.8,39.6,0.0,0.0,0.0,29.28,1913.4560000000001,24.48,47.55,17.4,9.9
35.4,137.7,2.7,0.0,38.7,16.2,27.9,18.9,6.300000000000001,15.3,65.1,0.0,9.0,16.2,42.9,0.0,0.0,0.0,28.82,1728.704,22.92,45.45,18.6,10.725
37.2,120.6,3.6,0.0,39.6,18.6,25.2,25.2,8.4,14.4,58.8,0.0,9.0,18.6,46.2,0.0,0.0,0.0,28.36,1543.952,21.36,43.35,19.8,11.55
39.0,103.5,4.5,0.0,40.5,21.0,22.5,31.5,10.5,13.5,52.5,0.0,9.0,21.0,49.5,0.0,0.0,0.0,27.9,1359.2,19.8,41.25,21.0,12.375
40.8,86.39999999999999,5.4,0.0,41.4,23.4,19.799999999999997,37.8,12.600000000000001,12.6,46.2,0.0,9.0,23.4,52.8,0.0,0.0,0.0,27.44,1174.4479999999999,18.240000000000002,39.15,22.2,13.2
42.6,69.29999999999998,6.3,0.0,42.3,25.8,17.099999999999998,44.1,14.700000000000001,11.7,39.9,0.0,9.0,25.8,56.099999999999994,0.0,0.0,0.0,26.98,989.6959999999999,16.68,37.05,23.4,14.024999999999999
44.4,52.19999999999999,7.2,0.0,43.2,28.2,14.399999999999999,50.4,16.8,10.8,33.6,0.0,9.0,28.2,59.4,0.0,0.0,0.0,26.52,804.944,15.120000000000001,34.95,24.6,14.85
46.2,35.099999999999994,8.1,0.0,44.1,30.599999999999998,11.7,56.699999999999996,18.900000000000002,9.9,27.300000000000004,0.0,9.0,30.599999999999998,62.7,0.0,0.0,0.0,26.060000000000002,620.192,13.56,32.849999999999994,25.799999999999997,15.675
48.0,18.0,9.0,0.0,45.0,33.0,9.0,63.0,21.0,9.0,21.0,0.0,9.0,33.0,66.0,0.0,0.0,0.0,25.6,435.44,12.0,30.75,27.0,16.5
45.0,20.1,9.9,1.8,43.2,33.0,9.0,62.7,19.8,9.0,18.9,0.0,9.0,33.9,66.9,0.9,0.0,0.0,25.48,436.52,11.34,31.425,26.58,16.95
42.0,22.2,10.8,3.6,41.4,33.0,9.0,62.4,18.6,9.0,16.8,0.0,9.0,34.8,67.8,1.8,0.0,0.0,25.36,437.6,10.68,32.1,26.16,17.4
39.0,24.3,11.7,5.4,39.6,33.0,9.0,62.1,17.4,9.0,14.7,0.0,9.0,35.7,68.7,2.7,0.0,0.0,25.240000000000002,438.68,10.02,32.775,25.740000000000002,17.85
36.0,26.4,12.6,7.2,37.8,33.0,9.0,61.8,16.2,9.0,12.6,0.0,9.0,36.6,69.6,3.6,0.0,0.0,25.12,439.76,9.36,33.45,25.32,18.3
33.0,28.5,13.5,9.0,36.0,33.0,9.0,61.5,15.0,9.0,10.5,0.0,9.0,37.5,70.5,4.5,0.0,0.0,25.0,440.84000000000003,8.7,34.125,24.9,18.75
30.0,30.6,14.4,10.8,34.2,33.0,9.0,61.2,13.8,9.0,8.399999999999999,0.0,9.0,38.4,71.4,5.4,0.0,0.0,24.88,441.92,8.040000000000001,34.8,24.48,19.2
27.0,32.7,15.3,12.6,32.4,33.0,9.0,60.9,12.6,9.0,6.299999999999999,0.0,9.0,39.3,72.3,6.3,0.0,0.0,24.759999999999998,443.0,7.380000000000001,35.475,24.060000000000002,19.65
24.0,34.8,16.2,14.4,30.6,33.0,9.0,60.6,11.4,9.0,4.199999999999999,0.0,9.0,40.2,73.2,7.2,0.0,0.0,24.64,444.08,6.720000000000001,36.15,23.64,20.1
21.0,36.900000000000006,17.1,16.2,28.8,33.0,9.0,60.3,10.200000000000001,9.0,2.099999999999998,0.0,9.0,41.1,74.1,8.1,0.0,0.0,24.52,445.16,6.0600000000000005,36.825,23.22,20.55
18.0,39.0,18.0,18.0,27.0,33.0,9.0,60.0,9.0,9.0,0.0,0.0,9.0,42.0,75.0,9.0,0.0,0.0,24.4,446.24,5.4,37.5,22.8,21.0
18.0,41.4,18.0,18.0,28.2,29.7,12.6,55.8,9.0,9.9,0.9,0.0,8.1,38.7,71.7,9.0,0.0,0.0,24.0,434.28000000000003,6.48,36.0,22.380000000000003,20.175
18.0,43.8,18.0,18.0,29.4,26.4,16.2,51.6,9.0,10.8,1.8,0.0,7.2,35.4,68.4,9.0,0.0,0.0,23.599999999999998,422.32,7.5600000000000005,34.5,21.96,19.35
18.0,46.2,18.0,18.0,30.6,23.1,19.8,47.4,9.0,11.7,2.7,0.0,6.3,32.1,65.1,9.0,0.0,0.0,23.2,410.36,8.64,33.0,21.54,18.525
18.0,48.6,18.0,18.0,31.8,19.8,23.4,43.2,9.0,12.6,3.6,0.0,5.4,28.8,61.8,9.0,0.0,0.0,22.799999999999997,398.40000000000003,9.719999999999999,31.5,21.12,17.7
18.0,51.0,18.0,18.0,33.0,16.5,27.0,39.0,9.0,13.5,4.5,0.0,4.5,25.5,58.5,9.0,0.0,0.0,22.4,386.44000000000005,10.8,30.0,20.700000000000003,16.875
18.0,53.4,18.0,18.0,34.2,13.200000000000003,30.6,34.8,9.0,14.4,5.4,0.0,3.5999999999999996,22.200000000000003,55.2,9.0,0.0,0.0,22.0,374.48,11.879999999999999,28.5,20.28,16.05
18.0,55.8,18.0,18.0,35.4,9.900000000000002,34.2,30.599999999999998,9.0,15.3,6.3,0.0,2.7,18.900000000000002,51.900000000000006,9.0,0.0,0.0,21.599999999999998,362.52000000000004,12.959999999999999,27.0,19.86,15.225000000000001
