S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
39.0,0.0,0.0,0.0,9.0,9.0,0.0,87.0,0.0,45.0,0.0,4.0,9.0,75.0,0.0,0.0,0.0,0.0,18.466666666666665,792.2488888888888,29.6,18.428571428571427,0.0,0.0
36.0,0.0,0.0,9.3,8.1,8.1,7.2,83.1,0.0,45.0,0.0,3.6,9.0,72.0,0.0,0.9,0.0,3.0,18.759999999999998,802.8879999999999,27.78,19.02857142857143,4.65,0.975
33.0,0.0,0.0,18.6,7.2,7.2,14.4,79.2,0.0,45.0,0.0,3.2,9.0,69.0,0.0,1.8,0.0,6.0,19.05333333333333,813.527111111111,25.96,19.628571428571426,9.3,1.95
30.0,0.0,0.0,27.900000000000002,6.3,6.3,21.6,75.3,0.0,45.0,0.0,2.8,9.0,66.0,0.0,2.7,0.0,9.0,19.346666666666664,824.1662222222221,24.14,20.228571428571428,13.950000000000001,2.925
27.0,0.0,0.0,37.2,5.4,5.4,28.8,71.4,0.0,45.0,0.0,2.4,9.0,63.0,0.0,3.6,0.0,12.0,19.639999999999997,834.8053333333332,22.32,20.828571428571426,18.6,3.9
24.0,0.0,0.0,46.5,4.5,4.5,36.0,67.5,0.0,45.0,0.0,2.0,9.0,60.0,0.0,4.5,0.0,15.0,19.93333333333333,845.4444444444443,20.5,21.428571428571427,23.25,4.875
21.0,0.0,0.0,55.800000000000004,3.5999999999999996,3.5999999999999996,43.2,63.6,0.0,45.0,0.0,1.5999999999999996,9.0,57.0,0.0,5.4,0.0,18.0,20.226666666666667,856.0835555555554,18.68,22.028571428571425,27.900000000000002,5.85
18.0,0.0,0.0,65.10000000000001,2.7,2.7,50.4,59.7,0.0,45.0,0.0,1.1999999999999997,9.0,54.0,0.0,6.3,0.0,21.0,20.52,866.7226666666666,16.86,22.628571428571426,32.550000000000004,6.825
15.0,0.0,0.0,74.4,1.7999999999999998,1.7999999999999998,57.6,55.8,0.0,45.0,0.0,0.7999999999999998,9.0,51.0,0.0,7.2,0.0,24.0,20.813333333333333,877.3617777777777,15.04,23.228571428571428,37.2,7.8
12.0,0.0,0.0,83.7,0.9000000000000004,0.9000000000000004,64.8,51.9,0.0,45.0,0.0,0.3999999999999999,9.0,48.0,0.0,8.1,0.0,27.0,21.106666666666666,888.0008888888888,13.219999999999999,23.828571428571426,41.85,8.775
9.0,0.0,0.0,93.0,0.0,0.0,72.0,48.0,0.0,45.0,0.0,0.0,9.0,45.0,0.0,9.0,0.0,30.0,21.4,898.6399999999999,11.4,24.428571428571427,46.5,9.75
9.0,7.8,0.0,83.7,1.8,0.0,72.0,58.5,0.0,43.8,0.0,0.0,10.8,40.5,0.0,9.0,0.0,30.0,21.86,987.1759999999999,13.86,24.985714285714284,41.85,9.75
9.0,15.6,0.0,74.4,3.6,0.0,72.0,69.0,0.0,42.6,0.0,0.0,12.6,36.0,0.0,9.0,0.0,30.0,22.32,1075.712,16.32,25.54285714285714,37.2,9.75
9.0,23.4,0.0,65.1,5.4,0.0,72.0,79.5,0.0,41.4,0.0,0.0,14.4,31.5,0.0,9.0,0.0,30.0,22.779999999999998,1164.248,18.78,26.099999999999998,32.55,9.75
9.0,31.2,0.0,55.8,7.2,0.0,72.0,90.0,0.0,40.2,0.0,0.0,16.2,27.0,0.0,9.0,0.0,30.0,23.24,1252.7839999999999,21.240000000000002,26.657142857142855,27.9,9.75
9.0,39.0,0.0,46.5,9.0,0.0,72.0,100.5,0.0,39.0,0.0,0.0,18.0,22.5,0.0,9.0,0.0,30.0,23.7,1341.32,23.700000000000003,27.214285714285715,23.25,9.75
9.0,46.8,0.0,37.199999999999996,10.8,0.0,72.0,111.0,0.0,37.8,0.0,0.0,19.8,18.0,0.0,9.0,0.0,30.0,24.16,1429.856,26.16,27.771428571428572,18.599999999999998,9.75
9.0,54.6,0.0,27.89999999999999,12.6,0.0,72.0,121.5,0.0,36.6,0.0,0.0,21.6,13.5,0.0,9.0,0.0,30.0,24.62,1518.3919999999998,28.619999999999997,28.32857142857143,13.949999999999996,9.75
9.0,62.4,0.0,18.599999999999994,14.4,0.0,72.0,132.0,0.0,35.4,0.0,0.0,23.4,9.0,0.0,9.0,0.0,30.0,25.08,1606.9279999999999,31.08,28.885714285714286,9.299999999999997,9.75
9.0,70.2,0.0,9.299999999999997,16.2,0.0,72.0,142.5,0.0,34.2,0.0,0.0,25.2,4.5,0.0,9.0,0.0,30.0,25.54,1695.464,33.54,29.442857142857143,4.649999999999999,9.75
9.0,78.0,0.0,0.0,18.0,0.0,72.0,153.0,0.0,33.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,30.0,26.0,1784.0,36.0,30.0,0.0,9.75
9.0,79.2,3.6,0.0,17.1,0.0,72.0,144.6,0.0,33.0,0.0,0.0,26.1,2.7,0.0,8.1,0.0,27.0,25.82,1691.336,34.14,30.428571428571427,1.8,8.775
9.0,80.4,7.2,0.0,16.2,0.0,72.0,136.2,0.0,33.0,0.0,0.0,25.2,5.4,0.0,7.2,0.0,24.0,25.64,1598.672,32.28,30.857142857142858,3.6,7.8
9.0,81.6,10.8,0.0,15.3,0.0,72.0,127.8,0.0,33.0,0.0,0.0,24.3,8.100000000000001,0.0,6.3,0.0,21.0,25.46,1506.0079999999998,30.42,31.285714285714285,5.4,6.825
9.0,82.8,14.4,0.0,14.4,0.0,72.0,119.4,0.0,33.0,0.0,0.0,23.4,10.8,0.0,5.4,0.0,18.0,25.28,1413.344,28.56,31.714285714285715,7.2,5.85
9.0,84.0,18.0,0.0,13.5,0.0,72.0,111.0,0.0,33.0,0.0,0.0,22.5,13.5,0.0,4.5,0.0,15.0,25.1,1320.6799999999998,26.7,32.14285714285714,9.0,4.875
9.0,85.2,21.6,0.0,12.6,0.0,72.0,102.6,0.0,33.0,0.0,0.0,21.6,16.200000000000003,0.0,3.5999999999999996,0.0,12.0,24.919999999999998,1228.0159999999998,24.84,32.57142857142857,10.8,3.9000000000000004
9.0,86.4,25.2,0.0,11.7,0.0,72.0,94.19999999999999,0.0,33.0,0.0,0.0,20.7,18.900000000000002,0.0,2.7,0.0,9.0,24.74,1135.3519999999999,22.979999999999997,33.0,12.6,2.925
9.0,87.6,28.8,0.0,10.8,0.0,72.0,85.8,0.0,33.0,0.0,0.0,19.8,21.6,0.0,1.7999999999999998,0.0,6.0,24.56,1042.6879999999999,21.119999999999997,33.42857142857143,14.4,1.9500000000000002
9.0,88.8,32.4,0.0,9.9,0.0,72.0,77.39999999999999,0.0,33.0,0.0,0.0,18.9,24.3,0.0,0.9000000000000004,0.0,3.0,24.38,950.0239999999999,19.259999999999998,33.857142857142854,16.2,0.9749999999999996
9.0,90.0,36.0,0.0,9.0,0.0,72.0,69.0,0.0,33.0,0.0,0.0,18.0,27.0,0.0,0.0,0.0,0.0,24.2,857.3599999999998,17.4,34.285714285714285,18.0,0.0
8.1,84.0,36.0,0.0,8.1,7.8,68.8,69.0,0.0,33.0,0.0,0.0,16.2,25.2,0.0,0.0,0.0,2.1,23.746666666666666,838.3528888888886,18.599999999999998,32.457142857142856,18.0,0.525
7.2,78.0,36.0,0.0,7.2,15.6,65.6,69.0,0.0,33.0,0.0,0.0,14.4,23.4,0.0,0.0,0.0,4.2,23.293333333333333,819.3457777777776,19.799999999999997,30.628571428571426,18.0,1.05
6.3,72.0,36.0,0.0,6.3,23.4,62.4,69.0,0.0,33.0,0.0,0.0,12.6,21.6,0.0,0.0,0.0,6.300000000000001,22.84,800.3386666666664,21.0,28.799999999999997,18.0,1.5750000000000002
5.4,66.0,36.0,0.0,5.4,31.2,59.2,69.0,0.0,33.0,0.0,0.0,10.8,19.8,0.0,0.0,0.0,8.4,22.386666666666667,781.3315555555554,22.2,26.97142857142857,18.0,2.1
4.5,60.0,36.0,0.0,4.5,39.0,56.0,69.0,0.0,33.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,10.5,21.933333333333334,762.3244444444442,23.4,25.142857142857142,18.0,2.625
3.5999999999999996,54.0,36.0,0.0,3.5999999999999996,46.8,52.8,69.0,0.0,33.0,0.0,0.0,7.199999999999999,16.2,0.0,0.0,0.0,12.600000000000001,21.48,743.3173333333332,24.599999999999998,23.314285714285713,18.0,3.1500000000000004
2.7,48.0,36.0,0.0,2.7,54.6,49.599999999999994,69.0,0.0,33.0,0.0,0.0,5.4,14.4,0.0,0.0,0.0,14.700000000000001,21.026666666666667,724.310222222222,25.799999999999997,21.485714285714288,18.0,3.6750000000000003
1.7999999999999998,42.0,36.0,0.0,1.7999999999999998,62.4,46.4,69.0,0.0,33.0,0.0,0.0,3.5999999999999996,12.6,0.0,0.0,0.0,16.8,20.573333333333334,705.3031111111109,27.0,19.65714285714286,18.0,4.2
0.9000000000000004,36.0,36.0,0.0,0.9000000000000004,70.2,43.2,69.0,0.0,33.0,0.0,0.0,1.8000000000000007,10.8,0.0,0.0,0.0,18.900000000000002,20.12,686.2959999999998,28.199999999999996,17.82857142857143,18.0,4.7250000000000005
0.0,30.0,36.0,0.0,0.0,78.0,40.0,69.0,0.0,33.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0,19.666666666666668,667.2888888888887,29.4,16.0,18.0,5.25
0.0,27.9,37.2,0.0,0.9,73.2,36.9,70.2,0.4,29.7,0.9,0.0,0.0,8.1,0.9,0.0,0.0,18.9,19.086666666666666,649.238222222222,28.86,14.842857142857143,18.6,4.95
0.0,25.8,38.4,0.0,1.8,68.4,33.8,71.4,0.8,26.4,1.8,0.0,0.0,7.2,1.8,0.0,0.0,16.8,18.506666666666668,631.1875555555554,28.32,13.685714285714287,19.2,4.65
0.0,23.7,39.6,0.0,2.7,63.6,30.7,72.6,1.2000000000000002,23.1,2.7,0.0,0.0,6.3,2.7,0.0,0.0,14.7,17.92666666666667,613.1368888888887,27.779999999999998,12.528571428571428,19.8,4.35
0.0,21.6,40.8,0.0,3.6,58.8,27.6,73.8,1.6,19.8,3.6,0.0,0.0,5.4,3.6,0.0,0.0,12.6,17.346666666666668,595.0862222222221,27.24,11.371428571428572,20.4,4.05
0.0,19.5,42.0,0.0,4.5,54.0,24.5,75.0,2.0,16.5,4.5,0.0,0.0,4.5,4.5,0.0,0.0,10.5,16.766666666666666,577.0355555555554,26.7,10.214285714285715,21.0,3.75
0.0,17.4,43.2,0.0,5.4,49.2,21.4,76.2,2.4000000000000004,13.200000000000003,5.4,0.0,0.0,3.5999999999999996,5.4,0.0,0.0,8.399999999999999,16.186666666666667,558.9848888888887,26.16,9.057142857142857,21.6,3.45
0.0,15.299999999999999,44.4,0.0,6.3,44.4,18.3,77.4,2.8000000000000003,9.900000000000002,6.3,0.0,0.0,2.7,6.3,0.0,0.0,6.299999999999999,15.606666666666667,540.934222222222,25.62,7.9,22.2,3.15
0.0,13.2,45.6,0.0,7.2,39.6,15.2,78.6,3.2,6.600000000000001,7.2,0.0,0.0,1.7999999999999998,7.2,0.0,0.0,4.199999999999999,15.026666666666667,522.8835555555554,25.08,6.742857142857144,22.8,2.85
0.0,11.099999999999998,46.8,0.0,8.1,34.800000000000004,12.099999999999998,79.8,3.6,3.3000000000000007,8.1,0.0,0.0,0.9000000000000004,8.1,0.0,0.0,2.099999999999998,14.446666666666667,504.83288888888876,24.54,5.585714285714287,23.4,2.5500000000000003
0.0,9.0,48.0,0.0,9.0,30.0,9.0,81.0,4.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,13.866666666666667,486.7822222222221,24.0,4.428571428571429,24.0,2.25
137.4,8.1,48.0,8.1,9.9,27.9,9.9,75.9,6.6,0.0,9.9,0.0,0.0,0.9,9.0,0.0,0.0,0.9,23.439999999999998,11901.928000000002,50.22,5.057142857142857,28.05,2.475
274.8,7.2,48.0,16.2,10.8,25.8,10.8,70.8,9.2,0.0,10.8,0.0,0.0,1.8,9.0,0.0,0.0,1.8,33.013333333333335,23317.073777777783,76.44,5.685714285714286,32.1,2.7
412.20000000000005,6.3,48.0,24.299999999999997,11.7,23.7,11.7,65.7,11.8,0.0,11.7,0.0,0.0,2.7,9.0,0.0,0.0,2.7,42.586666666666666,34732.21955555556,102.66,6.314285714285714,36.15,2.925
549.6,5.4,48.0,32.4,12.6,21.6,12.6,60.6,14.4,0.0,12.6,0.0,0.0,3.6,9.0,0.0,0.0,3.6,52.16,46147.36533333334,128.88,6.942857142857143,40.2,3.15
687.0,4.5,48.0,40.5,13.5,19.5,13.5,55.5,17.0,0.0,13.5,0.0,0.0,4.5,9.0,0.0,0.0,4.5,61.73333333333333,57562.511111111126,155.1,7.571428571428571,44.25,3.375
824.4000000000001,3.5999999999999996,48.0,48.599999999999994,14.4,17.4,14.4,50.400000000000006,19.6,0.0,14.4,0.0,0.0,5.4,9.0,0.0,0.0,5.4,71.30666666666667,68977.65688888889,181.32,8.2,48.3,3.6
961.8000000000001,2.7,48.0,56.699999999999996,15.3,15.299999999999999,15.3,45.300000000000004,22.2,0.0,15.3,0.0,0.0,6.3,9.0,0.0,0.0,6.3,80.88,80392.80266666667,207.54,8.82857142857143,52.349999999999994,3.825
1099.2,1.7999999999999998,48.0,64.8,16.2,13.2,16.2,40.2,24.8,0.0,16.2,0.0,0.0,7.2,9.0,0.0,0.0,7.2,90.45333333333332,91807.94844444445,233.76,9.457142857142856,56.4,4.05
1236.6000000000001,0.9000000000000004,48.0,72.89999999999999,17.1,11.099999999999998,17.1,35.1,27.400000000000002,0.0,17.1,0.0,0.0,8.1,9.0,0.0,0.0,8.1,100.02666666666667,103223.09422222224,259.98,10.085714285714285,60.449999999999996,4.275
1374.0,0.0,48.0,81.0,18.0,9.0,18.0,30.0,30.0,0.0,18.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,109.6,114638.24000000002,286.2,10.714285714285714,64.5,4.5
1713.3,0.0,44.1,5051.1,17.1,11.4,16.2,31.8,30.0,0.0,17.1,0.0,0.9,9.9,8.1,3.0,0.9,8.1,463.4,15445854.200000005,354.72,10.585714285714285,2547.6,5.025
2052.6,0.0,40.2,10021.2,16.2,13.8,14.4,33.6,30.0,0.0,16.2,0.0,1.8,10.8,7.2,6.0,1.8,7.2,817.2,30777070.160000008,423.24,10.457142857142857,5030.7,5.55
2391.9,0.0,36.3,14991.300000000001,15.3,16.2,12.6,35.4,30.0,0.0,15.3,0.0,2.7,11.7,6.3,9.0,2.7,6.3,1171.0,46108286.12000001,491.76,10.328571428571427,7513.799999999999,6.075
2731.2,0.0,32.4,19961.4,14.4,18.6,10.8,37.2,30.0,0.0,14.4,0.0,3.6,12.6,5.4,12.0,3.6,5.4,1524.8,61439502.08000002,560.28,10.2,9996.9,6.6
3070.5,0.0,28.5,24931.5,13.5,21.0,9.0,39.0,30.0,0.0,13.5,0.0,4.5,13.5,4.5,15.0,4.5,4.5,1878.6,76770718.04000002,628.8,10.071428571428571,12480.0,7.125
3409.8,0.0,24.6,29901.600000000002,12.6,23.4,7.199999999999999,40.8,30.0,0.0,12.6,0.0,5.4,14.4,3.5999999999999996,18.0,5.4,3.5999999999999996,2232.4,92101934.00000001,697.32,9.942857142857143,14963.099999999999,7.65
3749.1,0.0,20.7,34871.700000000004,11.7,25.8,5.4,42.6,30.0,0.0,11.7,0.0,6.3,15.3,2.7,21.0,6.3,2.7,2586.2,107433149.96000002,765.8400000000001,9.814285714285715,17446.2,8.175
4088.4,0.0,16.8,39841.8,10.8,28.2,3.5999999999999996,44.4,30.0,0.0,10.8,0.0,7.2,16.2,1.7999999999999998,24.0,7.2,1.7999999999999998,2940.0,122764365.92000003,834.3600000000001,9.685714285714285,19929.3,8.7
4427.700000000001,0.0,12.899999999999999,44811.9,9.9,30.599999999999998,1.8000000000000007,46.2,30.0,0.0,9.9,0.0,8.1,17.1,0.9000000000000004,27.0,8.1,0.9000000000000004,3293.8,138095581.88000005,902.8800000000001,9.557142857142857,22412.399999999998,9.225000000000001
4767.0,0.0,9.0,49782.0,9.0,33.0,0.0,48.0,30.0,0.0,9.0,0.0,9.0,18.0,0.0,30.0,9.0,0.0,3647.6,153426797.84000006,971.4,9.428571428571429,24895.5,9.75
4829.1,0.0,8.1,48251.9,9.0,33.9,0.9,51.0,28.5,0.0,8.1,0.0,9.0,17.1,0.0,30.0,8.1,0.9,3549.773333333333,145491439.35822228,984.6,9.085714285714285,24130.0,9.75
4891.2,0.0,7.2,46721.8,9.0,34.8,1.8,54.0,27.0,0.0,7.2,0.0,9.0,16.2,0.0,30.0,7.2,1.8,3451.9466666666667,137556080.8764445,997.8,8.742857142857144,23364.5,9.75
4953.3,0.0,6.3,45191.7,9.0,35.7,2.7,57.0,25.5,0.0,6.3,0.0,9.0,15.3,0.0,30.0,6.3,2.7,3354.12,129620722.3946667,1011.0,8.4,22599.0,9.75
