S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
72,87,39,0,78,39,18,9,0,21,0,0,18,66,0,9,0,30,29.8,938.9600000000002,36.0,60.75,14.666666666666666,4.5,30.0
72,36,48,0,180,9,18,0,0,180,0,0,36,0,9,9,0,30,39.2,3487.76,36.0,68.25,27.0,4.5,30.0
51,36,9,93,102,27,0,9,0,180,0,0,27,66,9,0,0,0,40.6,2445.44,72.0,43.5,32.333333333333336,0.0,0.0
0,249,0,93,9,18,0,0,0,90,0,21,9,78,0,9,0,0,37.8,4288.559999999999,46.5,69.0,22.0,4.5,0.0
9,78,0,0,0,9,13,0,0,21,0,42,9,21,0,18,0,0,13.466666666666667,428.11555555555555,4.5,21.75,11.777777777777779,9.0,0.0
18,54,0,9,9,9,54,0,15,21,33,25,9,21,0,9,0,0,18.466666666666665,279.0488888888889,13.5,18.0,19.77777777777778,4.5,0.0
3396,0,0,1218,18,9,63,69,63,9,0,9,4,0,9,0,0,21,324.46666666666664,763368.2488888886,2307.0,6.75,25.11111111111111,0.0,21.0
1455,9,0,16980,18,0,54,69,63,18,0,108,48,0,9,27,0,21,1255.4,17788227.439999998,9217.5,6.75,41.0,13.5,21.0
2373,18,18,56804,384,0,27,0,31,18,0,207,84,0,0,27,0,0,3997.6,199520898.7733334,29588.5,105.0,40.77777777777778,13.5,0.0
1878,9,5286,19550,135,9,27,9,0,9,0,153,45,0,0,0,0,0,1807.3333333333333,24314605.688888904,10714.0,1359.75,27.0,0.0,0.0
591,9,9384,28826,186,9,45,9,0,0,4,99,27,0,0,30,0,0,2612.6,54467282.77333334,14708.5,2397.0,20.444444444444443,15.0,0.0
1116,18,21516,57246,75,204,282,9,13,9,51,453,27,30,0,30,0,0,5403.266666666666,220246381.79555556,29181.0,5453.25,97.11111111111111,15.0,0.0
345,27,6873,28398,18,1014,237,18,75,60,69,807,18,57,0,0,0,0,2534.4,50614023.84,14371.5,1983.0,149.0,0.0,0.0
1017,9,5547,12855,39,1566,189,27,75,276,231,862,9,18,0,0,0,9,1514.6666666666667,11067354.355555553,6936.0,1790.25,187.44444444444446,0.0,9.0
687,21,3051,15000,327,6858,90,39,229,276,477,918,18,0,0,0,0,9,1866.0666666666666,15393056.462222222,7843.5,2564.25,227.44444444444446,0.0,9.0
807,42,2070,14109,903,5874,90,165,582,438,477,673,45,0,9,0,0,0,1752.2666666666667,12967530.595555559,7458.0,2222.25,275.44444444444446,0.0,0.0
996,42,924,3375,663,4518,432,165,582,723,628,429,75,0,9,18,0,0,904.0666666666667,1565963.9288888886,2185.5,1536.75,338.1111111111111,9.0,0.0
987,267,975,1845,1047,3078,552,309,670,1128,642,409,75,33,9,54,0,0,801.7333333333333,602430.9955555554,1416.0,1341.75,425.22222222222223,27.0,0.0
1410,45,1356,1737,981,2418,477,504,1104,1272,480,390,93,96,30,18,0,0,826.2,475708.56,1573.5,1200.0,494.0,9.0,0.0
1392,243,1410,1065,819,1206,618,399,1104,1512,693,312,210,141,135,78,0,30,750.6,233274.23999999996,1228.5,919.5,569.3333333333334,39.0,30.0
1029,378,999,462,609,1254,336,348,879,1512,498,234,270,207,180,96,0,0,613.0,164248.4,745.5,810.0,496.0,48.0,0.0
924,384,654,522,462,930,336,528,486,1060,498,213,471,156,93,105,0,18,514.4666666666667,73954.11555555556,723.0,607.5,426.77777777777777,52.5,18.0
612,264,558,570,357,870,321,528,486,690,483,192,453,282,69,126,0,18,449.0,39640.4,591.0,512.25,389.3333333333333,63.0,18.0
618,348,432,450,297,645,216,516,576,492,423,348,453,414,27,189,0,0,417.0,23478.0,534.0,430.5,385.0,94.5,0.0
711,810,993,378,378,396,189,561,537,570,576,504,460,645,30,219,0,0,515.8666666666667,51767.048888888894,544.5,644.25,452.44444444444446,109.5,0.0
