S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
51.0,98.0,19.0,0.0,44.0,16.0,18.0,21.333333333333332,6.333333333333333,16.0,28.0,0.0,24.0,34.0,14.0,3.0,0.0,13.0,22.537037037037038,1063.9063786008226,25.5,44.25,17.962962962962962,1.5,13.0
51.2,92.9,19.0,0.0,47.7,16.1,18.0,22.299999999999997,6.3999999999999995,21.0,26.2,0.0,23.833333333333332,32.3,15.1,3.0,0.0,12.7,22.651851851851852,1088.5903292181065,25.6,43.925,18.348148148148148,1.5,12.7
51.4,87.8,19.0,0.0,51.4,16.2,18.0,23.266666666666666,6.466666666666667,26.0,24.4,0.0,23.666666666666668,30.6,16.2,3.0,0.0,12.4,22.76666666666667,1113.2742798353906,25.7,43.6,18.733333333333334,1.5,12.4
51.6,82.7,19.0,0.0,55.1,16.3,18.0,24.233333333333334,6.533333333333333,31.0,22.6,0.0,23.5,28.9,17.3,3.0,0.0,12.1,22.881481481481483,1137.9582304526746,25.8,43.275,19.118518518518517,1.5,12.1
51.8,77.6,19.0,0.0,58.8,16.4,18.0,25.2,6.6,36.0,20.8,0.0,23.333333333333332,27.2,18.4,3.0,0.0,11.8,22.996296296296297,1162.6421810699585,25.9,42.95,19.503703703703703,1.5,11.8
52.0,72.5,19.0,0.0,62.5,16.5,18.0,26.166666666666664,6.666666666666666,41.0,19.0,0.0,23.166666666666664,25.5,19.5,3.0,0.0,11.5,23.111111111111114,1187.3261316872427,26.0,42.625,19.88888888888889,1.5,11.5
52.2,67.4,19.0,0.0,66.2,16.6,18.0,27.133333333333333,6.733333333333333,46.0,17.2,0.0,23.0,23.8,20.6,3.0,0.0,11.2,23.225925925925928,1212.0100823045266,26.1,42.3,20.274074074074075,1.5,11.2
52.4,62.300000000000004,19.0,0.0,69.9,16.7,18.0,28.1,6.8,51.0,15.4,0.0,22.833333333333332,22.1,21.700000000000003,3.0,0.0,10.9,23.340740740740742,1236.6940329218105,26.2,41.975,20.65925925925926,1.5,10.9
52.6,57.2,19.0,0.0,73.6,16.8,18.0,29.066666666666666,6.866666666666666,56.0,13.6,0.0,22.666666666666664,20.4,22.8,3.0,0.0,10.6,23.455555555555556,1261.3779835390944,26.3,41.65,21.044444444444444,1.5,10.6
52.8,52.1,19.0,0.0,77.30000000000001,16.9,18.0,30.03333333333333,6.933333333333334,61.0,11.8,0.0,22.5,18.700000000000003,23.9,3.0,0.0,10.3,23.570370370370373,1286.0619341563786,26.4,41.325,21.42962962962963,1.5,10.3
