S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
273.8,244.8,160.8,130.0,198.2,236.0,164.66666666666666,182.26666666666668,191.0,116.86666666666666,70.2,138.4,152.46666666666667,91.0,0.0,0.0,8.8,0.0,131.0703703703704,10913.683333333332,201.9,209.95,122.98518518518519,4.4,0.0
269.2,255.7,161.2,127.5,195.3,237.0,162.0,186.73333333333335,187.0,115.8,72.8,135.6,148.2,101.5,0.0,0.0,7.699999999999999,0.0,131.29074074074074,11110.215329218105,198.35,212.3,123.2925925925926,3.8499999999999996,0.0
264.6,266.6,161.6,125.0,192.4,238.0,159.33333333333334,191.20000000000002,183.0,114.73333333333333,75.4,132.8,143.93333333333334,112.0,0.0,0.0,6.6,0.0,131.51111111111112,11306.747325102879,194.8,214.65,123.60000000000001,3.3,0.0
260.0,277.5,162.0,122.5,189.5,239.0,156.66666666666669,195.66666666666669,179.0,113.66666666666666,78.0,130.0,139.66666666666666,122.5,0.0,0.0,5.5,0.0,131.7314814814815,11503.279320987653,191.25,217.0,123.90740740740742,2.75,0.0
255.4,288.4,162.4,120.0,186.6,240.0,154.0,200.13333333333333,175.0,112.6,80.6,127.2,135.4,133.0,0.0,0.0,4.3999999999999995,0.0,131.95185185185187,11699.811316872427,187.7,219.35,124.21481481481482,2.1999999999999997,0.0
250.8,299.3,162.8,117.5,183.7,241.0,151.33333333333334,204.6,171.0,111.53333333333333,83.2,124.4,131.13333333333333,143.5,0.0,0.0,3.299999999999999,0.0,132.17222222222225,11896.3433127572,184.15,221.7,124.52222222222223,1.6499999999999995,0.0
246.2,310.2,163.2,115.0,180.8,242.0,148.66666666666669,209.06666666666666,167.0,110.46666666666667,85.8,121.6,126.86666666666666,154.0,0.0,0.0,2.1999999999999993,0.0,132.3925925925926,12092.875308641973,180.6,224.05,124.82962962962964,1.0999999999999996,0.0
241.6,321.1,163.6,112.5,177.9,243.0,146.0,213.53333333333333,163.0,109.39999999999999,88.4,118.8,122.6,164.5,0.0,0.0,1.0999999999999996,0.0,132.61296296296297,12289.407304526747,177.05,226.4,125.13703703703703,0.5499999999999998,0.0
237.0,332.0,164.0,110.0,175.0,244.0,143.33333333333334,218.0,159.0,108.33333333333333,91.0,116.0,118.33333333333333,175.0,0.0,0.0,0.0,0.0,132.83333333333334,12485.93930041152,173.5,228.75,125.44444444444444,0.0,0.0
229.7,328.5,161.2,104.0,172.3,239.1,140.4,220.9,157.06666666666666,107.5,99.7,113.3,121.19999999999999,168.3,0.0,1.3,0.0,0.0,131.35925925925926,12170.272633744855,166.85,225.275,125.37407407407407,0.65,0.0
