Date_Time,S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance
2021-03-22 09:30:00,0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,30506.960000000006
2021-03-22 09:30:01,0.0,0.0,0.0,0.0,0.0,21.9,8.1,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,48.8,30509.480000000007
2021-03-22 09:30:02,0.0,0.0,0.0,0.0,0.0,22.8,7.2,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,48.8,30512.000000000007
2021-03-22 09:30:03,0.0,0.0,0.0,0.0,0.0,23.7,6.3,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,48.8,30514.520000000004
2021-03-22 09:30:04,0.0,0.0,0.0,0.0,0.0,24.6,5.4,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,48.8,30517.040000000005
2021-03-22 09:30:05,0.0,0.0,0.0,0.0,0.0,25.5,4.5,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,48.8,30519.560000000005
2021-03-22 09:30:06,0.0,0.0,0.0,0.0,0.0,26.4,3.5999999999999996,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,48.8,30522.080000000005
2021-03-22 09:30:07,0.0,0.0,0.0,0.0,0.0,27.3,2.7,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,48.8,30524.600000000006
2021-03-22 09:30:08,0.0,0.0,0.0,0.0,0.0,28.2,1.7999999999999998,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,48.8,30527.120000000003
2021-03-22 09:30:09,0.0,0.0,0.0,0.0,0.0,29.1,0.9000000000000004,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,48.8,30529.640000000003
2021-03-22 09:30:10,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,48.8,30532.160000000003
2021-03-22 09:30:11,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,641.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,44.72,27540.824000000004
2021-03-22 09:30:12,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,581.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,40.64,24549.488000000005
2021-03-22 09:30:13,0.0,0.0,0.0,0.0,0.0,27.3,0.0,0.0,521.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,36.559999999999995,21558.152000000002
2021-03-22 09:30:14,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,460.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,32.48,18566.816000000003
2021-03-22 09:30:15,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,400.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,28.4,15575.480000000003
2021-03-22 09:30:16,0.0,0.0,0.0,0.0,0.0,24.6,0.0,0.0,340.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,24.319999999999997,12584.144
2021-03-22 09:30:17,0.0,0.0,0.0,0.0,0.0,23.7,0.0,0.0,279.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,20.239999999999995,9592.808
2021-03-22 09:30:18,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,219.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,16.159999999999997,6601.472000000002
2021-03-22 09:30:19,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,159.30000000000007,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,12.079999999999998,3610.1360000000022
2021-03-22 09:30:20,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,618.8
2021-03-22 09:30:21,4.2,0.9,0.0,0.0,0.0,18.9,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,4.5,8.1,0.0,0.0,8.5,631.16
2021-03-22 09:30:22,8.4,1.8,0.0,0.0,0.0,16.8,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,9.0,7.2,0.0,0.0,9.0,643.52
2021-03-22 09:30:23,12.600000000000001,2.7,0.0,0.0,0.0,14.7,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,13.5,6.3,0.0,0.0,9.5,655.88
2021-03-22 09:30:24,16.8,3.6,0.0,0.0,0.0,12.6,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,18.0,5.4,0.0,0.0,10.0,668.24
2021-03-22 09:30:25,21.0,4.5,0.0,0.0,0.0,10.5,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,22.5,4.5,0.0,0.0,10.5,680.5999999999999
2021-03-22 09:30:26,25.200000000000003,5.4,0.0,0.0,0.0,8.399999999999999,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,27.0,3.5999999999999996,0.0,0.0,11.0,692.96
2021-03-22 09:30:27,29.400000000000002,6.3,0.0,0.0,0.0,6.299999999999999,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,31.5,2.7,0.0,0.0,11.5,705.3199999999999
2021-03-22 09:30:28,33.6,7.2,0.0,0.0,0.0,4.199999999999999,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,36.0,1.7999999999999998,0.0,0.0,12.0,717.68
2021-03-22 09:30:29,37.800000000000004,8.1,0.0,0.0,0.0,2.099999999999998,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,40.5,0.9000000000000004,0.0,0.0,12.5,730.04
2021-03-22 09:30:30,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,13.0,742.4
2021-03-22 09:30:31,37.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,2.1,3.0,0.0,0.0,40.5,0.0,0.0,0.4,12.426666666666666,688.3662222222222
2021-03-22 09:30:32,33.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,4.2,6.0,0.0,0.0,36.0,0.0,0.0,0.8,11.853333333333333,634.3324444444444
2021-03-22 09:30:33,29.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,6.300000000000001,9.0,0.0,0.0,31.5,0.0,0.0,1.2000000000000002,11.28,580.2986666666666
2021-03-22 09:30:34,25.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,8.4,12.0,0.0,0.0,27.0,0.0,0.0,1.6,10.706666666666667,526.2648888888889
2021-03-22 09:30:35,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,10.5,15.0,0.0,0.0,22.5,0.0,0.0,2.0,10.133333333333333,472.2311111111111
2021-03-22 09:30:36,16.799999999999997,9.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,12.600000000000001,18.0,0.0,0.0,18.0,0.0,0.0,2.4000000000000004,9.559999999999999,418.1973333333333
2021-03-22 09:30:37,12.599999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,14.700000000000001,21.0,0.0,0.0,13.5,0.0,0.0,2.8000000000000003,8.986666666666666,364.16355555555555
2021-03-22 09:30:38,8.399999999999999,9.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,16.8,24.0,0.0,0.0,9.0,0.0,0.0,3.2,8.413333333333334,310.12977777777775
2021-03-22 09:30:39,4.199999999999996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,18.900000000000002,27.0,0.0,0.0,4.5,0.0,0.0,3.6,7.84,256.09599999999995
2021-03-22 09:30:40,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,7.266666666666667,202.06222222222226
2021-03-22 09:30:41,0.0,8.1,0.0,3.3,0.0,0.0,0.0,0.0,44.1,0.0,21.0,33.0,0.0,2.1,0.0,0.0,0.0,3.6,7.4399999999999995,210.89600000000004
2021-03-22 09:30:42,0.0,7.2,0.0,6.6,0.0,0.0,0.0,0.0,39.2,0.0,21.0,36.0,0.0,4.2,0.0,0.0,0.0,3.2,7.613333333333333,219.7297777777778
2021-03-22 09:30:43,0.0,6.3,0.0,9.899999999999999,0.0,0.0,0.0,0.0,34.3,0.0,21.0,39.0,0.0,6.300000000000001,0.0,0.0,0.0,2.8,7.786666666666667,228.56355555555558
2021-03-22 09:30:44,0.0,5.4,0.0,13.2,0.0,0.0,0.0,0.0,29.4,0.0,21.0,42.0,0.0,8.4,0.0,0.0,0.0,2.4,7.96,237.39733333333334
2021-03-22 09:30:45,0.0,4.5,0.0,16.5,0.0,0.0,0.0,0.0,24.5,0.0,21.0,45.0,0.0,10.5,0.0,0.0,0.0,2.0,8.133333333333333,246.23111111111112
2021-03-22 09:30:46,0.0,3.5999999999999996,0.0,19.799999999999997,0.0,0.0,0.0,0.0,19.599999999999998,0.0,21.0,48.0,0.0,12.600000000000001,0.0,0.0,0.0,1.5999999999999996,8.306666666666667,255.0648888888889
2021-03-22 09:30:47,0.0,2.7,0.0,23.099999999999998,0.0,0.0,0.0,0.0,14.699999999999996,0.0,21.0,51.0,0.0,14.700000000000001,0.0,0.0,0.0,1.1999999999999997,8.48,263.89866666666666
2021-03-22 09:30:48,0.0,1.7999999999999998,0.0,26.4,0.0,0.0,0.0,0.0,9.799999999999997,0.0,21.0,54.0,0.0,16.8,0.0,0.0,0.0,0.7999999999999998,8.653333333333332,272.73244444444447
2021-03-22 09:30:49,0.0,0.9000000000000004,0.0,29.7,0.0,0.0,0.0,0.0,4.899999999999999,0.0,21.0,57.0,0.0,18.900000000000002,0.0,0.0,0.0,0.3999999999999999,8.826666666666666,281.5662222222222
2021-03-22 09:30:50,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,60.0,0.0,21.0,0.0,0.0,0.0,0.0,9.0,290.4
2021-03-22 09:30:51,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,65.4,0.0,21.0,0.0,0.0,0.0,0.0,9.22,345.656
2021-03-22 09:30:52,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,70.8,0.0,21.0,0.0,0.0,0.0,0.0,9.44,400.912
2021-03-22 09:30:53,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,76.2,0.0,21.0,0.0,0.0,0.0,0.0,9.66,456.168
2021-03-22 09:30:54,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,81.6,0.0,21.0,0.0,0.0,0.0,0.0,9.879999999999999,511.424
2021-03-22 09:30:55,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,87.0,0.0,21.0,0.0,0.0,0.0,0.0,10.1,566.6800000000001
2021-03-22 09:30:56,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,8.399999999999999,92.4,0.0,21.0,0.0,0.0,0.0,0.0,10.32,621.936
2021-03-22 09:30:57,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299999999999999,97.80000000000001,0.0,21.0,0.0,0.0,0.0,0.0,10.54,677.192
2021-03-22 09:30:58,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999,103.2,0.0,21.0,0.0,0.0,0.0,0.0,10.76,732.4480000000001
2021-03-22 09:30:59,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099999999999998,108.6,0.0,21.0,0.0,0.0,0.0,0.0,10.979999999999999,787.7040000000001
2021-03-22 09:31:00,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,21.0,0.0,0.0,0.0,0.0,11.2,842.96
2021-03-22 09:31:01,0.0,2.1,0.0,29.7,0.0,0.0,0.0,0.0,0.4,0.0,0.0,119.4,0.0,18.9,0.0,0.0,0.0,0.0,11.366666666666665,933.3155555555555
2021-03-22 09:31:02,0.0,4.2,0.0,26.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,124.8,0.0,16.8,0.0,0.0,0.0,0.0,11.533333333333333,1023.6711111111111
2021-03-22 09:31:03,0.0,6.300000000000001,0.0,23.1,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,130.2,0.0,14.7,0.0,0.0,0.0,0.0,11.7,1114.0266666666666
2021-03-22 09:31:04,0.0,8.4,0.0,19.8,0.0,0.0,0.0,0.0,1.6,0.0,0.0,135.6,0.0,12.6,0.0,0.0,0.0,0.0,11.866666666666667,1204.3822222222223
2021-03-22 09:31:05,0.0,10.5,0.0,16.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,141.0,0.0,10.5,0.0,0.0,0.0,0.0,12.033333333333333,1294.7377777777779
2021-03-22 09:31:06,0.0,12.600000000000001,0.0,13.200000000000003,0.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,146.4,0.0,8.399999999999999,0.0,0.0,0.0,0.0,12.2,1385.0933333333332
2021-03-22 09:31:07,0.0,14.700000000000001,0.0,9.900000000000002,0.0,0.0,0.0,0.0,2.8000000000000003,0.0,0.0,151.8,0.0,6.299999999999999,0.0,0.0,0.0,0.0,12.366666666666667,1475.4488888888889
2021-03-22 09:31:08,0.0,16.8,0.0,6.600000000000001,0.0,0.0,0.0,0.0,3.2,0.0,0.0,157.2,0.0,4.199999999999999,0.0,0.0,0.0,0.0,12.533333333333333,1565.8044444444445
2021-03-22 09:31:09,0.0,18.900000000000002,0.0,3.3000000000000007,0.0,0.0,0.0,0.0,3.6,0.0,0.0,162.6,0.0,2.099999999999998,0.0,0.0,0.0,0.0,12.700000000000001,1656.1599999999999
2021-03-22 09:31:10,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,12.866666666666667,1746.5155555555555
2021-03-22 09:31:11,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,162.6,0.0,0.0,0.0,0.0,0.0,0.9,12.860000000000001,1666.72
2021-03-22 09:31:12,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,157.2,0.0,0.0,0.0,0.0,0.0,1.8,12.853333333333333,1586.9244444444444
2021-03-22 09:31:13,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,151.8,0.0,0.0,0.0,0.0,0.0,2.7,12.846666666666668,1507.128888888889
2021-03-22 09:31:14,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,146.4,0.0,0.0,0.0,0.0,0.0,3.6,12.84,1427.3333333333333
2021-03-22 09:31:15,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,4.5,12.833333333333334,1347.5377777777778
2021-03-22 09:31:16,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,0.0,0.0,135.6,0.0,0.0,0.0,0.0,0.0,5.4,12.826666666666668,1267.7422222222222
2021-03-22 09:31:17,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,0.0,0.0,130.2,0.0,0.0,0.0,0.0,0.0,6.3,12.82,1187.9466666666667
2021-03-22 09:31:18,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,0.0,0.0,124.8,0.0,0.0,0.0,0.0,0.0,7.2,12.813333333333334,1108.1511111111113
2021-03-22 09:31:19,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,51.699999999999996,0.0,0.0,119.4,0.0,0.0,0.0,0.0,0.0,8.1,12.806666666666667,1028.3555555555556
2021-03-22 09:31:20,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,9.0,12.8,948.5600000000001
2021-03-22 09:31:21,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.9,0.4,108.6,0.0,0.0,0.0,0.0,0.0,17.7,12.386666666666667,892.4995555555556
2021-03-22 09:31:22,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.8,0.8,103.2,0.0,0.0,0.0,0.0,0.0,26.4,11.973333333333334,836.4391111111112
2021-03-22 09:31:23,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.7,1.2000000000000002,97.8,0.0,0.0,0.0,0.0,0.0,35.099999999999994,11.56,780.3786666666667
2021-03-22 09:31:24,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.6,1.6,92.4,0.0,0.0,0.0,0.0,0.0,43.8,11.146666666666667,724.3182222222223
2021-03-22 09:31:25,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.5,2.0,87.0,0.0,0.0,0.0,0.0,0.0,52.5,10.733333333333334,668.2577777777778
2021-03-22 09:31:26,0.0,8.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.4,2.4000000000000004,81.6,0.0,0.0,0.0,0.0,0.0,61.199999999999996,10.32,612.1973333333334
2021-03-22 09:31:27,0.0,6.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,57.0,6.3,2.8000000000000003,76.19999999999999,0.0,0.0,0.0,0.0,0.0,69.89999999999999,9.906666666666666,556.136888888889
2021-03-22 09:31:28,0.0,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,57.0,7.2,3.2,70.8,0.0,0.0,0.0,0.0,0.0,78.6,9.493333333333332,500.0764444444445
2021-03-22 09:31:29,0.0,2.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.1,3.6,65.4,0.0,0.0,0.0,0.0,0.0,87.3,9.08,444.0160000000001
2021-03-22 09:31:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,9.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,96.0,8.666666666666666,387.9555555555556
2021-03-22 09:31:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1,9.0,3.6,57.4,0.0,0.0,0.0,0.0,0.0,95.1,8.273333333333333,360.39288888888893
2021-03-22 09:31:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,9.0,3.2,54.8,0.0,0.0,0.0,0.0,0.0,94.2,7.88,332.83022222222223
2021-03-22 09:31:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3,9.0,2.8,52.2,0.0,0.0,0.0,0.0,0.0,93.3,7.486666666666666,305.26755555555553
2021-03-22 09:31:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,9.0,2.4,49.6,0.0,0.0,0.0,0.0,0.0,92.4,7.093333333333333,277.7048888888889
2021-03-22 09:31:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,9.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,91.5,6.699999999999999,250.14222222222222
2021-03-22 09:31:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,9.0,1.5999999999999996,44.4,0.0,0.0,0.0,0.0,0.0,90.6,6.306666666666667,222.57955555555554
2021-03-22 09:31:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,9.0,1.1999999999999997,41.8,0.0,0.0,0.0,0.0,0.0,89.7,5.913333333333333,195.01688888888887
2021-03-22 09:31:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,9.0,0.7999999999999998,39.2,0.0,0.0,0.0,0.0,0.0,88.8,5.52,167.4542222222222
2021-03-22 09:31:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.900000000000002,9.0,0.3999999999999999,36.599999999999994,0.0,0.0,0.0,0.0,0.0,87.9,5.126666666666667,139.89155555555553
2021-03-22 09:31:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,87.0,4.733333333333333,112.32888888888886
2021-03-22 09:31:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,8.1,0.0,31.5,0.4,0.0,0.0,0.0,0.0,78.3,4.346666666666667,101.66755555555552
2021-03-22 09:31:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,7.2,0.0,29.0,0.8,0.0,0.0,0.0,0.0,69.6,3.96,91.00622222222219
2021-03-22 09:31:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,6.3,0.0,26.5,1.2000000000000002,0.0,0.0,0.0,0.0,60.900000000000006,3.5733333333333333,80.34488888888887
2021-03-22 09:31:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,5.4,0.0,24.0,1.6,0.0,0.0,0.0,0.0,52.2,3.1866666666666665,69.68355555555553
2021-03-22 09:31:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.5,0.0,21.5,2.0,0.0,0.0,0.0,0.0,43.5,2.8,59.022222222222204
2021-03-22 09:31:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200000000000003,3.5999999999999996,0.0,19.0,2.4000000000000004,0.0,0.0,0.0,0.0,34.800000000000004,2.4133333333333336,48.36088888888888
2021-03-22 09:31:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.400000000000002,2.7,0.0,16.5,2.8000000000000003,0.0,0.0,0.0,0.0,26.10000000000001,2.026666666666667,37.69955555555555
2021-03-22 09:31:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600000000000001,1.7999999999999998,0.0,14.0,3.2,0.0,0.0,0.0,0.0,17.400000000000006,1.6400000000000001,27.038222222222217
2021-03-22 09:31:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000007,0.9000000000000004,0.0,11.5,3.6,0.0,0.0,0.0,0.0,8.700000000000003,1.2533333333333334,16.376888888888885
2021-03-22 09:31:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,5.7155555555555555
2021-03-22 09:31:51,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.5,4.5,0.0,0.0,0.0,0.0,3.0,1.1066666666666667,7.963555555555556
2021-03-22 09:31:52,0.0,1.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.6,8.0,5.0,0.0,0.0,0.0,0.0,6.0,1.3466666666666667,10.211555555555556
2021-03-22 09:31:53,0.0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,5.4,7.5,5.5,0.0,0.0,0.0,0.0,9.0,1.5866666666666667,12.459555555555557
2021-03-22 09:31:54,0.0,3.6,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,7.2,7.0,6.0,0.0,0.0,0.0,0.0,12.0,1.8266666666666667,14.707555555555556
2021-03-22 09:31:55,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.5,6.5,0.0,0.0,0.0,0.0,15.0,2.0666666666666664,16.955555555555556
2021-03-22 09:31:56,0.0,5.4,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,10.8,6.0,7.0,0.0,0.0,0.0,0.0,18.0,2.3066666666666666,19.203555555555557
2021-03-22 09:31:57,0.0,6.3,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,12.6,5.5,7.5,0.0,0.0,0.0,0.0,21.0,2.546666666666667,21.451555555555558
2021-03-22 09:31:58,0.0,7.2,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,14.4,5.0,8.0,0.0,0.0,0.0,0.0,24.0,2.7866666666666666,23.699555555555555
2021-03-22 09:31:59,0.0,8.1,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,16.2,4.5,8.5,0.0,0.0,0.0,0.0,27.0,3.026666666666667,25.94755555555556
2021-03-22 09:32:00,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,9.0,0.0,0.0,0.0,0.0,30.0,3.2666666666666666,28.195555555555558
2021-03-22 09:32:01,0.0,9.0,0.0,9.0,0.9,0.0,0.0,0.0,1.0,0.0,18.0,3.6,8.1,0.0,0.0,0.9,0.0,27.9,3.3066666666666666,28.478222222222225
2021-03-22 09:32:02,0.0,9.0,0.0,9.0,1.8,0.0,0.0,0.0,2.0,0.0,18.0,3.2,7.2,0.0,0.0,1.8,0.0,25.8,3.3466666666666667,28.760888888888893
2021-03-22 09:32:03,0.0,9.0,0.0,9.0,2.7,0.0,0.0,0.0,3.0,0.0,18.0,2.8,6.3,0.0,0.0,2.7,0.0,23.7,3.3866666666666667,29.043555555555557
2021-03-22 09:32:04,0.0,9.0,0.0,9.0,3.6,0.0,0.0,0.0,4.0,0.0,18.0,2.4,5.4,0.0,0.0,3.6,0.0,21.6,3.4266666666666667,29.326222222222224
2021-03-22 09:32:05,0.0,9.0,0.0,9.0,4.5,0.0,0.0,0.0,5.0,0.0,18.0,2.0,4.5,0.0,0.0,4.5,0.0,19.5,3.466666666666667,29.60888888888889
2021-03-22 09:32:06,0.0,9.0,0.0,9.0,5.4,0.0,0.0,0.0,6.0,0.0,18.0,1.5999999999999996,3.5999999999999996,0.0,0.0,5.4,0.0,17.4,3.5066666666666664,29.89155555555556
2021-03-22 09:32:07,0.0,9.0,0.0,9.0,6.3,0.0,0.0,0.0,7.0,0.0,18.0,1.1999999999999997,2.7,0.0,0.0,6.3,0.0,15.299999999999999,3.5466666666666664,30.174222222222227
2021-03-22 09:32:08,0.0,9.0,0.0,9.0,7.2,0.0,0.0,0.0,8.0,0.0,18.0,0.7999999999999998,1.7999999999999998,0.0,0.0,7.2,0.0,13.2,3.5866666666666664,30.45688888888889
2021-03-22 09:32:09,0.0,9.0,0.0,9.0,8.1,0.0,0.0,0.0,9.0,0.0,18.0,0.3999999999999999,0.9000000000000004,0.0,0.0,8.1,0.0,11.099999999999998,3.6266666666666665,30.739555555555558
2021-03-22 09:32:10,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,3.6666666666666665,31.022222222222226
2021-03-22 09:32:11,0.0,9.0,0.0,8.1,9.0,0.0,0.0,0.0,11.1,0.0,18.0,0.0,0.0,0.0,0.0,8.1,0.0,8.1,3.6799999999999997,32.656000000000006
2021-03-22 09:32:12,0.0,9.0,0.0,7.2,9.0,0.0,0.0,0.0,12.2,0.0,18.0,0.0,0.0,0.0,0.0,7.2,0.0,7.2,3.6933333333333334,34.28977777777778
2021-03-22 09:32:13,0.0,9.0,0.0,6.3,9.0,0.0,0.0,0.0,13.3,0.0,18.0,0.0,0.0,0.0,0.0,6.3,0.0,6.3,3.7066666666666666,35.92355555555556
2021-03-22 09:32:14,0.0,9.0,0.0,5.4,9.0,0.0,0.0,0.0,14.4,0.0,18.0,0.0,0.0,0.0,0.0,5.4,0.0,5.4,3.7199999999999998,37.55733333333334
