S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
78.0,9.0,0.0,26.0,33.0,45.0,3.0,14.0,8.0,2.0,23.0,50.0,9.0,48.0,9.0,78.0,3.0,38.0,23.8,1913.3333333333328,35.6,13.142857142857142,39.0,32.0
75.0,16.0,20.0,0.0,33.0,11.0,3.0,14.0,10.0,4.0,24.333333333333332,29.333333333333332,9.0,36.0,31.0,78.0,3.0,57.0,21.04444444444444,1232.8296296296296,22.666666666666664,10.904761904761903,47.5,42.25
18.0,20.0,3.0,25.0,22.0,7.0,9.0,10.333333333333334,8.333333333333334,10.0,9.333333333333334,6.0,25.0,36.0,40.0,6.0,0.0,32.0,16.599999999999998,496.9125925925926,16.2,15.285714285714283,10.5,19.5
3.0,9.0,9.0,35.0,22.0,9.0,12.0,3.3333333333333335,3.3333333333333335,7.0,0.0,1.3333333333333333,23.333333333333332,6.0,12.0,33.0,22.0,9.0,10.355555555555556,250.0592592592593,9.066666666666666,12.285714285714286,6.0,19.0
13.0,9.0,3.0,17.0,9.0,6.0,0.0,0.0,0.0,3.0,0.0,3.3333333333333335,12.333333333333334,13.0,9.0,39.0,28.0,13.0,6.51111111111111,108.41185185185184,6.866666666666665,5.476190476190476,8.0,22.25
48.0,0.0,0.0,24.0,6.0,3.0,0.0,14.0,15.0,3.0,3.0,7.0,0.0,18.0,12.0,12.0,10.0,10.0,10.200000000000001,453.6000000000001,7.4,8.0,24.0,11.0
51.0,0.0,16.0,10.0,3.0,14.0,0.0,14.0,27.0,1.3333333333333333,3.0,3.3333333333333335,0.0,17.0,9.0,12.0,13.0,17.0,11.244444444444445,447.8281481481483,7.7333333333333325,7.714285714285714,33.5,12.75
13.0,14.0,168.0,0.0,9.0,24.0,6.0,0.0,27.0,7.0,4.333333333333333,0.0,0.0,3.0,34.0,6.0,0.0,16.0,20.62222222222222,4741.167407407406,8.6,7.333333333333334,90.5,14.0
9.0,7.0,411.0,0.0,12.0,2690.0,10.333333333333334,27.333333333333332,13.333333333333334,2.0,3.0,1.3333333333333333,9.0,16.0,37.0,0.0,0.0,13.0,216.55555555555557,874104.568888889,544.2666666666667,10.0,210.0,12.5
55.0,3.0,2016.0,10.0,16.0,11064.0,15.0,85.0,9.0,9.0,0.0,207.66666666666666,13.333333333333334,36.0,9.0,9.0,10.0,28.0,903.1999999999999,8929326.023703702,2266.5333333333333,19.333333333333336,1035.5,14.0
1834.0,3.0,154.0,46.0,19.0,28119.0,42.0,147.0,15.0,60.0,3.0,515.0,70.0,57.0,3.0,16.0,10.0,23.0,2072.4666666666667,63620632.586666666,5754.0,46.57142857142857,994.0,13.0
789.0,0.0,140.0,673.0,33.0,17798.0,117.0,401.0,21.666666666666668,329.0,54.0,591.6666666666666,185.0,129.0,3.0,10.0,0.0,23.0,1417.6222222222223,24454113.837037038,3776.1333333333337,207.38095238095238,464.5,9.0
481.0,18.0,108.0,359.0,85.0,24103.0,129.0,309.0,188.0,413.0,68.0,669.0,213.0,572.0,48.0,3.0,0.0,0.0,1850.8666666666668,35449385.010370374,5168.4,183.42857142857142,294.5,12.75
531.0,43.0,267.0,372.0,173.0,30558.0,172.66666666666666,308.0,290.0,525.6666666666666,75.33333333333333,876.0,204.0,491.0,144.0,3.0,3.0,3.0,2335.3777777777777,62447767.35407407,6524.733333333334,209.28571428571425,399.0,38.25
647.0,72.0,331.0,679.0,561.0,17390.0,303.0,377.0,378.3333333333333,575.3333333333334,361.0,1002.3333333333334,233.0,603.0,171.0,13.0,3.0,3.0,1578.9333333333334,31342003.383703705,4026.333333333333,343.3333333333333,489.0,47.5
619.0,133.0,345.0,496.0,435.0,9250.0,339.0,351.0,469.3333333333333,675.0,417.0,875.6666666666666,383.0,510.0,194.0,76.0,9.0,0.0,1032.8,9264395.911111109,2349.133333333333,369.7619047619047,482.0,69.75
629.0,685.0,375.0,686.0,402.0,2390.0,307.0,418.0,613.0,674.0,469.0,625.3333333333334,623.0,349.0,231.0,90.0,96.0,32.0,631.7555555555556,663841.8074074072,888.0666666666668,543.0,502.0,112.25
502.0,654.0,432.0,542.0,367.0,1489.0,373.0,379.0,634.0,602.0,605.0,520.3333333333334,706.0,344.0,274.0,183.0,133.0,41.0,561.5555555555555,275554.0562962963,664.4666666666667,556.1428571428571,467.0,157.75
459.0,641.0,401.0,481.0,416.0,567.0,403.0,366.0,514.3333333333334,559.6666666666666,544.0,561.3333333333334,466.0,439.0,295.0,302.0,84.0,23.0,474.22222222222223,66636.3525925926,508.6,487.9047619047619,430.0,176.0
456.0,498.0,592.0,466.0,340.0,500.0,382.0,359.0,488.0,512.0,479.3333333333333,614.6666666666666,327.0,578.0,346.0,373.0,97.0,26.0,462.5333333333333,44808.68148148149,508.9333333333333,428.4761904761905,524.0,210.5
450.0,665.0,413.0,368.0,281.0,483.0,323.3333333333333,357.0,509.0,394.3333333333333,357.0,646.3333333333334,304.0,411.0,361.0,342.0,126.0,48.0,421.5333333333333,40640.18666666666,443.1333333333333,411.90476190476187,431.5,219.25
325.0,488.0,385.0,422.0,332.0,384.0,226.0,338.3333333333333,458.0,365.0,451.0,592.6666666666666,275.0,284.0,299.0,327.0,132.0,49.0,375.0,30062.151111111114,391.5333333333333,379.7619047619047,355.0,201.75
333.0,349.0,254.0,333.0,399.0,375.0,165.0,218.0,394.0,281.0,330.0,400.3333333333333,270.3333333333333,319.0,434.0,356.0,163.0,51.0,323.64444444444445,18549.691851851854,354.8666666666667,294.1904761904762,293.5,251.0
400.0,501.0,279.0,304.0,409.0,368.0,220.0,166.0,341.6666666666667,310.0,242.0,286.0,284.0,425.0,378.0,511.0,312.0,52.0,327.5777777777778,17846.414814814812,359.6,294.09523809523813,339.5,313.25
483.0,417.0,254.0,206.0,272.0,349.0,233.0,145.0,245.0,194.66666666666666,310.0,253.33333333333334,192.0,322.0,319.0,420.0,185.0,54.0,279.6666666666667,13897.472592592596,278.2,249.71428571428572,368.5,244.5
507.0,309.0,286.0,211.0,228.0,295.0,214.33333333333334,131.0,229.0,188.33333333333334,324.6666666666667,215.66666666666666,192.0,329.0,384.0,311.0,92.0,92.0,269.59999999999997,14699.303703703701,251.2,230.14285714285717,396.5,219.75
409.0,263.0,249.0,170.0,266.0,183.0,260.3333333333333,115.0,298.6666666666667,275.0,270.0,220.0,207.0,261.0,311.0,271.0,209.0,73.0,250.5333333333333,10791.386666666665,241.0,226.28571428571428,329.0,216.0
421.0,161.0,196.0,232.0,329.0,293.0,186.0,249.0,328.0,297.0,218.0,224.33333333333334,207.66666666666666,220.0,213.0,287.0,286.0,85.0,251.66666666666666,9950.432592592591,272.66666666666663,225.95238095238096,308.5,217.75
341.0,239.0,184.0,233.0,199.0,259.0,127.0,172.0,362.0,285.0,226.0,214.33333333333334,174.0,255.0,259.0,231.0,137.0,55.0,235.28888888888892,9274.82962962963,242.4666666666667,219.0,262.5,170.5
261.0,335.0,227.0,198.0,135.0,255.0,126.0,144.0,321.3333333333333,194.0,277.0,230.33333333333334,144.0,238.0,220.0,265.0,55.0,88.0,220.37777777777777,9730.272592592592,210.4666666666667,220.76190476190476,244.0,157.0
304.0,229.0,172.0,127.0,195.0,218.0,132.0,133.0,209.0,143.0,357.0,286.0,157.0,249.0,208.0,201.0,109.0,167.0,207.9333333333333,7030.826666666667,218.2,192.0,238.0,171.25
334.0,253.0,217.0,82.0,187.0,217.0,106.33333333333333,109.0,135.0,132.66666666666666,346.0,304.3333333333333,137.0,144.0,190.0,151.0,287.0,152.0,192.95555555555555,10440.675555555557,197.0,166.9047619047619,275.5,195.0
273.0,421.0,259.0,100.0,134.0,149.0,79.33333333333333,107.33333333333333,113.66666666666667,150.33333333333334,277.3333333333333,249.33333333333334,133.0,178.0,153.0,185.0,221.0,93.0,185.15555555555557,12673.511111111111,172.13333333333335,175.95238095238096,266.0,163.0
232.0,262.0,259.0,172.0,196.0,81.0,54.0,168.0,122.0,132.0,128.0,196.33333333333334,137.0,318.0,245.0,242.0,154.0,95.0,180.15555555555557,7969.807407407406,184.66666666666669,149.0,245.5,184.0
197.0,118.0,160.0,174.0,145.0,95.0,57.0,230.0,146.0,133.0,98.0,169.33333333333334,141.33333333333334,255.0,277.0,203.0,153.0,89.0,159.7111111111111,6774.011851851853,159.46666666666667,137.76190476190476,178.5,180.5
223.0,145.0,112.0,117.0,117.0,108.0,147.0,184.0,137.33333333333334,106.0,127.0,127.0,60.0,195.0,189.0,179.0,232.0,50.0,139.62222222222223,4379.851851851851,130.6,131.04761904761907,167.5,162.5
204.0,142.0,156.0,107.0,127.0,77.0,131.0,139.0,146.0,102.0,129.0,134.33333333333334,93.0,236.0,77.0,306.0,236.0,32.0,133.35555555555555,4284.9274074074065,135.26666666666668,126.71428571428571,180.0,162.75
150.0,157.0,186.0,71.0,134.0,144.0,112.33333333333333,117.0,135.0,63.333333333333336,133.66666666666666,149.33333333333334,116.0,214.0,104.0,308.0,96.0,72.0,132.44444444444443,4399.668148148149,140.93333333333334,120.28571428571426,168.0,145.0
152.0,157.0,143.0,119.0,183.0,141.0,58.333333333333336,113.33333333333333,107.66666666666667,48.666666666666664,89.0,117.0,119.0,144.0,138.0,172.0,57.0,83.0,122.0,3361.934814814815,126.73333333333335,109.04761904761904,147.5,112.5
150.0,125.0,136.0,88.0,174.0,124.0,39.0,88.0,75.0,123.0,80.0,99.33333333333333,99.33333333333333,107.0,110.0,175.0,110.0,43.0,107.84444444444443,3605.78962962963,125.46666666666667,84.90476190476191,143.0,109.5
164.0,218.0,141.0,51.0,140.0,98.0,51.0,84.0,74.0,121.0,75.0,115.0,105.0,79.0,101.0,136.0,97.0,34.0,107.80000000000001,4959.253333333333,110.6,94.0,152.5,92.0
118.0,196.0,89.0,19.0,97.0,83.0,73.0,59.0,79.33333333333333,106.0,100.0,133.33333333333334,71.0,70.0,98.0,115.0,158.0,22.0,92.77777777777779,4299.816296296297,97.86666666666667,85.33333333333333,103.5,98.25
128.0,76.0,66.0,30.0,94.0,101.0,73.0,49.0,74.0,130.33333333333334,103.0,98.0,48.0,119.0,108.0,73.0,83.0,21.0,86.48888888888888,2937.3274074074075,108.46666666666667,64.71428571428571,97.0,71.25
117.0,73.0,40.0,40.0,111.0,60.0,70.0,35.0,48.0,132.33333333333334,78.0,59.666666666666664,82.0,154.0,71.0,82.0,64.0,22.0,78.06666666666666,2940.168888888888,103.4,60.857142857142854,78.5,59.75
75.0,106.0,62.0,73.0,156.0,59.0,77.33333333333333,38.333333333333336,52.0,82.66666666666667,86.0,80.33333333333333,88.0,105.0,71.0,55.0,70.0,13.0,80.77777777777777,4160.405925925926,96.6,74.38095238095238,68.5,52.25
66.0,74.0,59.0,106.0,108.0,62.0,42.0,65.33333333333333,71.33333333333333,60.0,118.0,108.33333333333333,82.33333333333333,56.0,97.0,42.0,58.0,10.0,78.35555555555555,3413.3955555555563,78.86666666666666,79.85714285714286,62.5,51.75
75.0,89.0,50.0,41.0,100.0,16.0,27.0,46.0,64.0,93.0,37.0,86.33333333333333,69.0,43.0,102.0,42.0,54.0,13.0,62.555555555555564,1297.7274074074073,67.66666666666666,53.285714285714285,62.5,52.75
70.0,74.0,28.0,25.0,80.0,34.0,39.0,39.0,59.0,70.0,38.0,42.333333333333336,33.0,89.0,75.0,86.0,42.0,30.0,53.02222222222222,1267.416296296296,63.06666666666668,43.857142857142854,49.0,58.25
